#Types Before Cut: 11091
#Types After Cut: 9666
#Search Hits: 0
925	4	10.635	стою
926	4	10.635	стоя
927	4	10.635	стоял
928	4	10.635	стояла
929	4	10.635	строили
930	4	10.635	строительный
931	4	10.635	суп
932	4	10.635	счастлива
933	4	10.635	танцевать
934	4	10.635	танцпол
935	4	10.635	твоего
936	4	10.635	твоим
937	4	10.635	трамвай
938	4	10.635	тысяча
939	4	10.635	тётя
940	4	10.635	улучшается
941	4	10.635	умный
942	4	10.635	университетах
943	4	10.635	урок
944	4	10.635	учатся
945	4	10.635	учила
946	4	10.635	училище
947	4	10.635	учусь
948	4	10.635	фай
949	4	10.635	физтех
950	4	10.635	финиш
951	4	10.635	фонема
952	4	10.635	фундук
953	4	10.635	хвост
954	4	10.635	хлеб
955	4	10.635	хобби
956	4	10.635	хорватия
957	4	10.635	чгк
958	4	10.635	четырнадцать
959	4	10.635	чуваки
960	4	10.635	чудо
961	4	10.635	шикарно
962	4	10.635	шутки
963	4	10.635	щуку
964	4	10.635	щяс
965	35	10.546	себя
966	9	10.340	взяли
967	9	10.340	зала
968	9	10.340	нами
969	9	10.340	ушли
970	9	10.340	хорошая
971	13	10.330	море
972	13	10.330	пойти
973	13	10.330	рублей
974	7	10.306	вещей
975	7	10.306	единственное
976	7	10.306	километров
977	7	10.306	короткий
978	7	10.306	увидел
979	7	10.306	чисто
980	8	10.224	людям
981	8	10.224	модель
982	8	10.224	неплохо
983	8	10.224	приехал
984	8	10.224	сто
985	15	10.163	точно
986	12	9.903	плане
987	12	9.903	плохо
988	115	9.630	были
989	11	9.493	рядом
990	11	9.493	темы
991	11	9.493	хорошие
992	17	9.319	довольно
993	127	9.195	сейчас
994	10	9.107	народ
995	19	8.773	вечером
996	19	8.773	никогда
997	12	8.756	недавно
998	12	8.756	пошли
999	9	8.754	a
1000	17	8.517	самый
1001	5	8.502	богу
1002	5	8.502	боюсь
1003	5	8.502	видеть
1004	5	8.502	вниз
1005	5	8.502	вышло
1006	5	8.502	гости
1007	5	8.502	грубо
1008	5	8.502	детства
1009	5	8.502	итак
1010	5	8.502	машину
1011	5	8.502	мимо
1012	5	8.502	назывался
1013	5	8.502	остановиться
1014	5	8.502	отлично
1015	5	8.502	прекрасный
1016	5	8.502	приходили
1017	5	8.502	прочее
1018	5	8.502	следующая
1019	5	8.502	стоять
1020	5	8.502	театр
1021	5	8.502	телефон
1022	5	8.502	успела
1023	5	8.502	цветы
1024	5	8.502	человеком
1025	8	8.453	любовь
1026	8	8.453	номер
1027	15	8.321	вас
1028	11	8.301	взял
1029	11	8.301	всеми
1030	7	8.239	вечера
1031	7	8.239	говорим
1032	7	8.239	женщины
1033	7	8.239	знал
1034	7	8.239	настолько
1035	7	8.239	начинается
1036	7	8.239	нашем
1037	7	8.239	нашли
1038	7	8.239	стоят
1039	7	8.239	точнее
1040	7	8.239	улица
1041	6	8.185	всяких
1042	6	8.185	ездил
1043	6	8.185	играет
